,city_st,lat,lng,population
3457,"Glendale,WI",43.1288,-87.9277,12768
3458,"Terryville,NY",40.909,-73.0492,12764
3459,"Othello,WA",46.8221,-119.1652,12761
3460,"Gulf Shores,AL",30.2759,-87.7013,12757
3461,"Wilton Manors,FL",26.1593,-80.1395,12756
3462,"Yulee,FL",30.635,-81.5678,12754
3463,"Athens,TX",32.2041,-95.8321,12753
3464,"Jupiter Farms,FL",26.9224,-80.2187,12750
3465,"Tarboro,NC",35.9046,-77.5563,12748
3466,"Wickliffe,OH",41.6072,-81.469,12744
3467,"Elgin,TX",30.352,-97.3879,12733
3468,"Mercerville,NJ",40.236,-74.6916,12730
3469,"La Homa,TX",26.2773,-98.3579,12729
3470,"Dover,OH",40.5302,-81.4805,12723
3471,"Greenville,OH",40.1043,-84.6209,12720
3472,"Borger,TX",35.6598,-101.4012,12718
3473,"Bonita,CA",32.6652,-117.0295,12706
3474,"Charlotte,MI",42.5662,-84.8304,12703
3475,"Broussard,LA",30.1393,-91.9538,12700
3476,"Dorado,PR",18.4657,-66.2724,12695
3477,"Herrin,IL",37.7983,-89.0305,12687
3478,"Manatí,PR",18.4283,-66.4823,12683
3479,"Choctaw,OK",35.48,-97.2666,12674
3480,"Manvel,TX",29.4793,-95.3659,12671
3481,"Los Alamos,NM",35.8926,-106.2862,12666
3482,"Oregon,WI",42.9253,-89.3892,12664
3483,"Commerce,CA",33.9963,-118.1519,12661
3484,"Taylorville,IL",39.5328,-89.2804,12659
3485,"Riviera Beach,MD",39.1628,-76.5263,12658
3486,"Port Neches,TX",29.9765,-93.946,12655
3487,"Prineville,OR",44.2985,-120.8607,12650
3489,"Peru,IN",40.7594,-86.0757,12642
3488,"Lakeland,TN",35.2585,-89.7308,12642
3490,"White House,TN",36.4648,-86.6665,12638
3491,"Clarkston,GA",33.8117,-84.2404,12637
3492,"Keokuk,IA",40.4095,-91.403,12635
3493,"St. Ann,MO",38.7266,-90.3872,12629
3494,"Mastic Beach,NY",40.7679,-72.8375,12610
3495,"Justice,IL",41.7495,-87.8345,12608
3496,"Elfers,FL",28.214,-82.723,12600
3497,"Fulton,MO",38.8551,-91.9511,12596
3498,"Minneola,FL",28.6067,-81.7322,12595
3499,"Oskaloosa,IA",41.2922,-92.6403,12592
3500,"Urbana,MD",39.3237,-77.3411,12587
3501,"Grand Terrace,CA",34.0312,-117.3132,12584
3502,"Panama City Beach,FL",30.2369,-85.8775,12583
3504,"Lantana,FL",26.5834,-80.0564,12581
3503,"Woodland Park,NJ",40.8905,-74.1945,12581
3505,"Richmond,TX",29.5825,-95.7602,12578
3506,"Jackson,WY",43.4721,-110.7745,12576
3507,"Fredericksburg,TX",30.2661,-98.8749,12567
3508,"Muscoy,CA",34.155,-117.3477,12562
3509,"Belmont,NC",35.2211,-81.0402,12558
3510,"Annapolis Neck,MD",38.9408,-76.4997,12551
3511,"Jacksonville,AL",33.8088,-85.7545,12544
3512,"Endicott,NY",42.098,-76.0639,12532
3513,"Cheney,WA",47.4901,-117.579,12522
3514,"Palos Heights,IL",41.6637,-87.7959,12520
3515,"Boone,IA",42.053,-93.877,12513
3516,"North St. Paul,MN",45.0137,-92.9995,12506
3517,"Ocean Pines,MD",38.3825,-75.1475,12499
3518,"Cherry Creek,CO",39.6094,-104.8645,12496
3519,"Río Grande,PR",18.3789,-65.8388,12492
3520,"Paris,KY",38.2016,-84.2719,12485
3521,"Irmo,SC",34.1018,-81.1957,12483
3522,"San Anselmo,CA",37.9821,-122.5699,12476
3523,"Marysville,CA",39.1518,-121.5835,12476
3524,"Woodhaven,MI",42.132,-83.2374,12469
3525,"Bedford,OH",41.3919,-81.5359,12457
3526,"Trophy Club,TX",33.0038,-97.1897,12451
3527,"Riverton,WY",43.0421,-108.414,12445
3528,"Shepherdsville,KY",37.9806,-85.6999,12442
3530,"Manchester,TN",35.463,-86.0774,12433
3529,"Plymouth,IN",41.3483,-86.3187,12433
3531,"Waconia,MN",44.8412,-93.7927,12428
3532,"Stony Brook,NY",40.906,-73.1278,12428
3533,"St. Peter,MN",44.3296,-93.9659,12421
3534,"Kelso,WA",46.1236,-122.891,12417
3535,"Elkhorn,WI",42.6711,-88.5377,12404
3536,"Gatesville,TX",31.4419,-97.7351,12401
3537,"Goldenrod,FL",28.6114,-81.2916,12384
3538,"Virginia,MN",47.5169,-92.5128,12381
3539,"Chino Valley,AZ",34.7593,-112.4107,12375
3540,"Lakeside,VA",37.6133,-77.4768,12374
3541,"Newington Forest,VA",38.7371,-77.2339,12373
3542,"Blue Ash,OH",39.248,-84.3827,12372
3543,"Lewisburg,TN",35.4494,-86.7897,12368
3544,"Wilmington,OH",39.4387,-83.8184,12366
3545,"Harrison,WI",44.1935,-88.2941,12358
3546,"Holly Hill,FL",29.2443,-81.0463,12357
3547,"Lansdowne,VA",39.0846,-77.4839,12354
3548,"Minnehaha,WA",45.6577,-122.6204,12353
3549,"New Baltimore,MI",42.6903,-82.7398,12347
3550,"Gulfport,FL",27.7463,-82.71,12342
3551,"Forestville,MD",38.8518,-76.8708,12342
3552,"Derby,CT",41.3265,-73.0833,12339
3553,"Kewanee,IL",41.2399,-89.9263,12339
3554,"Orange City,FL",28.9347,-81.2881,12335
3555,"Lakeland Highlands,FL",27.9572,-81.9496,12332
3556,"Bastrop,LA",32.7749,-91.9058,12327
3557,"Gladstone,OR",45.3864,-122.5933,12324
3558,"Patchogue,NY",40.7621,-73.0185,12321
3559,"Winnetka,IL",42.1064,-87.7421,12316
3560,"Markham,IL",41.6,-87.6905,12314
3561,"Marion,AR",35.2041,-90.2061,12310
3562,"Oak Hills,OR",45.5403,-122.8413,12308
3563,"Leon Valley,TX",29.4954,-98.6143,12306
3564,"Joppatowne,MD",39.4181,-76.3516,12304
3565,"West Plains,MO",36.7378,-91.868,12304
3566,"Delhi,CA",37.4306,-120.7759,12301
3567,"Winchester,TN",35.1898,-86.1074,12299
3568,"Newcastle,WA",47.5303,-122.1633,12292
3569,"New Kensington,PA",40.5711,-79.7521,12292
3570,"Beatrice,NE",40.2737,-96.7454,12279
3571,"Poquoson,VA",37.1318,-76.3569,12271
3572,"Clayton,CA",37.9403,-121.9301,12265
3573,"St. Marys,PA",41.4574,-78.5342,12260
3574,"Ottawa,KS",38.6,-95.2642,12254
3575,"Larkspur,CA",37.9393,-122.5313,12254
3576,"Cottonwood,AZ",34.7192,-112.0014,12253
3577,"Mays Chapel,MD",39.4343,-76.6516,12253
3578,"Shady Hills,FL",28.4042,-82.5467,12252
3579,"Lincolnwood,IL",42.0054,-87.7329,12245
3580,"Arkansas City,KS",37.0726,-97.0385,12242
3581,"Elon,NC",36.1014,-79.5085,12232
3582,"Palmer,MA",42.1888,-72.3112,12232
3583,"West Monroe,LA",32.512,-92.1513,12227
3584,"Parker,SC",34.8514,-82.4512,12227
3585,"Batesville,AR",35.7687,-91.6226,12220
3587,"Grenada,MS",33.7816,-89.813,12219
3586,"Amherst,OH",41.4022,-82.2303,12219
3588,"Ishpeming,MI",46.4862,-87.6658,12198
3589,"Jesup,GA",31.5992,-81.8895,12198
3590,"Ringwood,NJ",41.1064,-74.2749,12198
3591,"Overlea,MD",39.3642,-76.5176,12195
3592,"Speedway,IN",39.7937,-86.2479,12193
3593,"Enumclaw,WA",47.2017,-121.9897,12190
3594,"Neosho,MO",36.8441,-94.3756,12176
3595,"Wells Branch,TX",30.4432,-97.6792,12176
3596,"Lincoln City,OR",44.9751,-124.0073,12172
3597,"North Merrick,NY",40.6871,-73.5615,12170
3598,"Northlake,IL",41.9143,-87.9054,12161
3599,"Eatontown,NJ",40.2913,-74.0558,12157
3600,"Newport,OR",44.6242,-124.0513,12155
3601,"Home Gardens,CA",33.8784,-117.5116,12153
3602,"Freeport,TX",28.9454,-95.3601,12136
3603,"Webb City,MO",37.1413,-94.4676,12134
3604,"Salisbury,NY",40.7454,-73.5604,12133
3605,"Woodward,OK",36.4247,-99.4057,12121
3606,"Melissa,TX",33.2891,-96.5573,12117
3607,"Brock Hall,MD",38.8617,-76.7549,12117
3608,"James Island,SC",32.7353,-79.9396,12109
3609,"Kingsburg,CA",36.5245,-119.5602,12108
3610,"Platteville,WI",42.728,-90.4676,12100
3611,"Eureka,MO",38.5015,-90.6492,12097
3612,"Lovington,NM",32.9125,-103.3277,12097
3613,"Emeryville,CA",37.8382,-122.2932,12086
3615,"Bainbridge,GA",30.9046,-84.5727,12081
3614,"Little Chute,WI",44.2905,-88.3206,12081
3616,"Sedro-Woolley,WA",48.5112,-122.2321,12072
3617,"Minden,LA",32.6187,-93.2762,12071
3618,"Grantsville,UT",40.6148,-112.4777,12064
3619,"Somerville,NJ",40.5696,-74.6092,12063
3620,"Middle Valley,TN",35.1877,-85.1958,12061
3621,"Union Park,FL",28.5645,-81.2354,12052
3622,"South Charleston,WV",38.3482,-81.711,12047
3623,"Fairfax Station,VA",38.7942,-77.3358,12046
3624,"Leeds,AL",33.5429,-86.5636,12040
3625,"Holiday City-Berkeley,NJ",39.9639,-74.2787,12040
3626,"East Bethel,MN",45.3557,-93.2038,12038
3627,"Festus,MO",38.2192,-90.4095,12036
3628,"Riverview,MI",42.1728,-83.1935,12032
3629,"Smithfield,UT",41.8347,-111.8266,12025
3630,"Weatherford,OK",35.5384,-98.6872,12017
3631,"Miller Place,NY",40.9374,-72.9864,12016
3632,"Spring Lake,NC",35.1842,-78.9959,12005
3633,"Folkston,GA",30.8393,-82.0073,12001
3634,"Macedonia,OH",41.3147,-81.4989,12000
3635,"Carnot-Moon,PA",40.5187,-80.2178,11997
3636,"Jerome,ID",42.7183,-114.5159,11996
3637,"Prairie Ridge,WA",47.1443,-122.1408,11994
3638,"Hasbrouck Heights,NJ",40.8618,-74.0741,11992
3639,"Union,MO",38.44,-90.9927,11990
3640,"Hamilton Square,NJ",40.2248,-74.6526,11989
3641,"Moncks Corner,SC",33.1631,-80.0135,11986
3642,"Goulds,FL",25.5614,-80.388,11984
3643,"Newton,NJ",41.0534,-74.7527,11974
3644,"Maltby,WA",47.8027,-122.1044,11972
3645,"Garden City,ID",43.6526,-116.2743,11969
3646,"Somersworth,NH",43.2534,-70.8856,11968
3647,"Norton,OH",41.0294,-81.6461,11966
3648,"Red Bank,NJ",40.3481,-74.0672,11966
3649,"Ellwood City,PA",40.8619,-80.283,11962
3650,"Glenwood Springs,CO",39.5455,-107.3346,11962
3651,"Greensburg,IN",39.3515,-85.5024,11960
3652,"Tucson Estates,AZ",32.1792,-111.1254,11960
3653,"Macclenny,FL",30.281,-82.1252,11958
3654,"Echelon,NJ",39.8482,-74.9957,11957
3655,"East Grand Rapids,MI",42.9464,-85.6088,11956
3656,"Newberry,SC",34.2812,-81.601,11954
3657,"Lansing,KS",39.2428,-94.8971,11949
3658,"Brookhaven,MS",31.5803,-90.4432,11947
3659,"Winfield,KS",37.274,-96.9499,11943
3660,"Norwalk,IA",41.4895,-93.6913,11938
3661,"Camp Pendleton South,CA",33.2284,-117.3791,11936
3662,"Hudson,FL",28.3594,-82.6888,11936
3663,"Robinson,TX",31.4501,-97.1201,11926
3664,"Newport East,RI",41.5158,-71.2878,11925
3665,"Portales,NM",34.1753,-103.3565,11921
3666,"Port Washington,WI",43.3847,-87.8852,11911
3667,"South Miami,FL",25.7079,-80.2952,11911
3668,"Waimea,HI",20.0124,-155.6378,11908
3669,"Green River,WY",41.5124,-109.4708,11906
3670,"Tremonton,UT",41.7187,-112.1891,11905
3671,"Cottage Grove,OR",43.7961,-123.0573,11892
3672,"Valley Falls,RI",41.9234,-71.3923,11882
3673,"Berkley,CO",39.8045,-105.0281,11879
3674,"Robertsville,NJ",40.3395,-74.2939,11874
3675,"Delavan,WI",42.6281,-88.6324,11871
3676,"Vineyard,UT",40.3059,-111.7545,11866
3677,"Richfield,WI",43.2372,-88.2413,11854
3678,"Port Lavaca,TX",28.6181,-96.6278,11854
3679,"Otsego,MI",42.4575,-85.6979,11852
3680,"Malvern,AR",34.3734,-92.8205,11851
3681,"Cadillac,MI",44.2494,-85.4163,11850
3684,"Clawson,MI",42.5367,-83.1504,11845
3682,"Lake Station,IN",41.5729,-87.2599,11845
3683,"Healdsburg,CA",38.6229,-122.8651,11845
3685,"Sandy,OR",45.3986,-122.2692,11843
3686,"East Renton Highlands,WA",47.4718,-122.0854,11842
3687,"Red Bank,TN",35.1117,-85.2961,11840
3688,"Brown Deer,WI",43.1743,-87.975,11839
3689,"Crestwood,MO",38.5569,-90.3782,11834
3690,"Grants,NM",35.1538,-107.8335,11833
3691,"Malibu,CA",34.0368,-118.7845,11820
3692,"Smyrna,DE",39.2936,-75.6083,11813
3693,"Bucyrus,OH",40.8054,-82.9719,11800
3694,"Valencia West,AZ",32.1355,-111.1123,11796
3695,"Viera East,FL",28.261,-80.715,11796
3696,"Newman,CA",37.3157,-121.0211,11784
3698,"Naranja,FL",25.5164,-80.4221,11778
3697,"Tomball,TX",30.0951,-95.6194,11778
3699,"Florida City,FL",25.4418,-80.4685,11771
3700,"Wanaque,NJ",41.044,-74.29,11762
3701,"Scotts Valley,CA",37.0555,-122.0118,11757
3702,"View Park-Windsor Hills,CA",33.9955,-118.3484,11756
3703,"Robstown,TX",27.7886,-97.6685,11755
3704,"Georgetown,SC",33.3595,-79.2958,11754
3705,"Lake Los Angeles,CA",34.6097,-117.8339,11751
3706,"Arlington,TN",35.2594,-89.668,11743
3707,"Somerset,PA",40.005,-79.0778,11738
3708,"Excelsior Springs,MO",39.339,-94.24,11731
3709,"Diamond Springs,CA",38.692,-120.8391,11731
3710,"Kalaoa,HI",19.7369,-156.0122,11729
3711,"North Wantagh,NY",40.6983,-73.5086,11720
3712,"Cordele,GA",31.9563,-83.7694,11719
3713,"Mendota,CA",36.7555,-120.3776,11716
3714,"Grafton,WI",43.3204,-87.948,11715
3715,"Eufaula,AL",31.9102,-85.1505,11709
3716,"Glen Rock,NJ",40.9601,-74.1249,11707
3717,"Cocoa Beach,FL",28.3326,-80.6274,11705
3718,"Clute,TX",29.0256,-95.3975,11690
3719,"Tamalpais-Homestead Valley,CA",37.8793,-122.5382,11689
3720,"Port St. John,FL",28.4771,-80.7874,11684
3721,"Endwell,NY",42.1185,-76.0219,11677
3723,"Madison Heights,VA",37.4487,-79.1057,11665
3724,"Bothell East,WA",47.8064,-122.1845,11665
3722,"Plano,IL",41.6757,-88.5294,11665
3725,"Guthrie,OK",35.8428,-97.4357,11661
3726,"Dranesville,VA",38.9955,-77.3693,11661
3727,"El Campo,TX",29.1987,-96.2724,11655
3728,"Accokeek,MD",38.6745,-77.0023,11647
3729,"Evanston,WY",41.2602,-110.9646,11641
3730,"Pontiac,IL",40.8881,-88.6414,11622
3731,"Franklin,OH",39.5538,-84.295,11612
3732,"Gold Canyon,AZ",33.3715,-111.4369,11612
3733,"Cedarburg,WI",43.2991,-87.9887,11603
3734,"Claiborne,LA",32.5379,-92.1981,11602
3735,"Beachwood,OH",41.4759,-81.503,11590
3736,"Seven Hills,OH",41.3805,-81.6737,11590
3737,"Upper Montclair,NJ",40.8428,-74.2014,11589
3738,"Martinsville,NJ",40.603,-74.5751,11586
3739,"Elk City,OK",35.385,-99.4331,11577
3740,"Scottdale,GA",33.795,-84.2634,11568
3741,"Silver City,NM",32.7784,-108.2698,11561
3742,"Wakefield,VA",38.823,-77.2407,11554
3743,"Alum Rock,CA",37.3695,-121.8241,11551
3744,"Mitchellville,MD",38.9358,-76.8146,11547
3745,"Spirit Lake,IA",43.4176,-95.1109,11530
3746,"Woodland Park,CO",38.9985,-105.0594,11530
3747,"Bridgeton,MO",38.7673,-90.4275,11520
3748,"Mexico,MO",39.1625,-91.8711,11517
3749,"Archdale,NC",35.9033,-79.9592,11513
3750,"Westwood Lakes,FL",25.7237,-80.3717,11510
3751,"Bogalusa,LA",30.7812,-89.8633,11504
3752,"Newport,TN",35.9617,-83.1977,11500
3753,"Elwood,NY",40.8462,-73.3389,11498
3754,"Yeadon,PA",39.9325,-75.2527,11496
3755,"Florham Park,NJ",40.7773,-74.3953,11496
3756,"Wallington,NJ",40.8535,-74.1069,11495
3757,"Trinity,FL",28.1809,-82.6581,11493
3758,"Mack,OH",39.1503,-84.6792,11492
3759,"Roma,TX",26.4166,-99.006,11490
3760,"Mountain Top,PA",41.1353,-75.9045,11489
3761,"Port Salerno,FL",27.1461,-80.1895,11486
3762,"Magalia,CA",39.8228,-121.6078,11476
3763,"Waipio,HI",21.4143,-157.9965,11469
3765,"Emmaus,PA",40.5352,-75.4978,11467
3764,"Magnolia,AR",33.2774,-93.2261,11467
3766,"Jackson,OH",39.046,-82.6492,11462
3767,"Nanakuli,HI",21.3892,-158.1445,11461
3768,"Webster,TX",29.5317,-95.1188,11451
3769,"Elizabethtown,PA",40.1534,-76.5991,11445
3770,"Show Low,AZ",34.2671,-110.0384,11442
3771,"Maili,HI",21.4134,-158.1702,11437
3772,"River Edge,NJ",40.9268,-74.0387,11435
3773,"Woods Cross,UT",40.8731,-111.917,11431
3774,"Byram,MS",32.189,-90.2861,11428
3775,"North Bellport,NY",40.7868,-72.9457,11428
3776,"Fort Bliss,TX",31.8137,-106.4119,11427
3777,"Highland,IL",38.7602,-89.681,11425
3778,"Lyndon,KY",38.2644,-85.5891,11423
3779,"Signal Hill,CA",33.8029,-118.1681,11421
3780,"Hailey,ID",43.5141,-114.3,11409
3781,"Scottsburg,IN",38.6851,-85.783,11408
3782,"Urbana,OH",40.1085,-83.7542,11404
3783,"Schiller Park,IL",41.9586,-87.8693,11403
3784,"Fenton,MI",42.7994,-83.7144,11403
3785,"Bayou Blue,LA",29.6341,-90.6732,11401
3786,"Los Alamitos,CA",33.7972,-118.0594,11399
3787,"Destrehan,LA",29.9627,-90.3676,11398
3788,"Minooka,IL",41.4507,-88.2792,11397
3789,"Gardere,LA",30.3582,-91.1345,11394
3790,"Cascades,VA",39.0464,-77.3874,11389
3791,"Hillsborough,CA",37.5573,-122.3587,11387
3792,"Gardnerville Ranchos,NV",38.8872,-119.7426,11380
3793,"Collegedale,TN",35.0525,-85.0487,11378
3794,"Summerfield,NC",36.1973,-79.8997,11376
3795,"Snyder,TX",32.7133,-100.9113,11371
3796,"Tarrytown,NY",41.0647,-73.8673,11370
3797,"Viera West,FL",28.243,-80.7368,11369
3798,"Wyandanch,NY",40.7467,-73.3769,11368
3799,"Fairfield,IA",41.0061,-91.9669,11367
3800,"Mount Sterling,KY",38.0648,-83.9472,11363
3801,"Ravenna,OH",41.1613,-81.2421,11361
3802,"Bellmawr,NJ",39.8665,-75.0941,11359
3803,"Angola,IN",41.6433,-85.0051,11352
3804,"Coshocton,OH",40.2618,-81.848,11347
3805,"Mendota Heights,MN",44.8815,-93.14,11343
3806,"Haysville,KS",37.5649,-97.3527,11338
3807,"Tega Cay,SC",35.039,-81.011,11335
3808,"Dent,OH",39.1922,-84.6593,11332
3809,"Haddonfield,NJ",39.8955,-75.0346,11317
3810,"Beachwood,NJ",39.9286,-74.2023,11312
3811,"Bradford,PA",41.9604,-78.6414,11311
3812,"North Vernon,IN",39.017,-85.6317,11310
3813,"Travilah,MD",39.0571,-77.2458,11301
3814,"Kaneohe Station,HI",21.4451,-157.7515,11289
3815,"Winton,CA",37.3854,-120.6173,11288
3816,"Celina,OH",40.5551,-84.5629,11285
3817,"Hartsville,TN",36.3921,-86.1568,11284
3818,"Canyon Lake,CA",33.6885,-117.2621,11280
3820,"Lighthouse Point,FL",26.2785,-80.0891,11270
3819,"Burkburnett,TX",34.0746,-98.5672,11270
3821,"Eunice,LA",30.4904,-92.4191,11269
3822,"Greentree,NJ",39.8989,-74.9614,11262
3823,"Westview,FL",25.8826,-80.2415,11247
3824,"DuBois,PA",41.1225,-78.7564,11241
3825,"Lamesa,TX",32.7333,-101.9542,11241
3826,"North Logan,UT",41.7759,-111.8066,11237
3827,"Berlin,NH",44.4869,-71.2599,11237
3828,"Waupun,WI",43.6315,-88.738,11232
3829,"Big Lake,MN",45.3416,-93.7431,11226
3830,"Hillsdale,MI",41.9266,-84.6356,11223
3831,"Broomall,PA",39.9694,-75.3529,11222
3832,"Gloucester City,NJ",39.8924,-75.1172,11219
3833,"Grand Rapids,MN",47.238,-93.5327,11214
3834,"Hawaiian Paradise Park,HI",19.5828,-154.9693,11202
3835,"Arizona City,AZ",32.7506,-111.6707,11200
3836,"Seymour,TN",35.8761,-83.7742,11193
3837,"Hormigueros,PR",18.1437,-67.12,11190
3838,"Camp Verde,AZ",34.5699,-111.8573,11187
3839,"Weddington,NC",35.0228,-80.7383,11182
3840,"Ridgefield,NJ",40.8313,-74.0147,11171
3841,"Poulsbo,WA",47.7417,-122.6407,11168
3842,"Stayton,OR",44.8033,-122.7983,11166
3843,"Springdale,OH",39.2909,-84.476,11166
3844,"Brookings,OR",42.0697,-124.3003,11162
3845,"Damascus,OR",45.4233,-122.4437,11161
3846,"Niles,MI",41.8346,-86.2473,11149
3847,"Fuller Heights,FL",27.9226,-81.9978,11143
3848,"Mango,FL",27.9915,-82.307,11137
3849,"Piedmont,CA",37.8226,-122.23,11135
3850,"Fitzgerald,GA",31.7135,-83.2515,11135
3851,"Huntingdon,PA",40.5,-78.0097,11134
3852,"Selma,TX",29.5866,-98.3133,11132
3853,"Satellite Beach,FL",28.1782,-80.6019,11130
3854,"Rossmoor,CA",33.7886,-118.0803,11128
3855,"Mayfield,KY",36.737,-88.6446,11121
3856,"Guttenberg,NJ",40.7927,-74.0048,11121
3857,"Lanham,MD",38.9621,-76.8421,11120
3858,"Franklin Lakes,NJ",41.0086,-74.2083,11119
3859,"Gulf Gate Estates,FL",27.2587,-82.5065,11118
3860,"Summit,IL",41.7877,-87.8146,11116
3861,"Yorktown,IN",40.183,-85.5123,11111
3862,"Town and Country,MO",38.6317,-90.479,11109
3863,"Fulton,NY",43.3171,-76.4162,11102
3864,"Mount Sinai,NY",40.9372,-73.018,11101
3865,"Princess Anne,MD",38.2054,-75.6969,11101
3866,"Jefferson Hills,PA",40.2927,-79.9329,11101
3867,"Lindon,UT",40.3414,-111.7187,11100
3868,"Maysville,KY",38.6454,-83.7911,11093
3869,"South Yarmouth,MA",41.6692,-70.2005,11091
3870,"Campton Hills,IL",41.9499,-88.4166,11091
3871,"Woodbury,NY",41.3284,-74.1004,11089
3872,"Rifle,CO",39.5362,-107.7729,11089
3873,"Bennettsville,SC",34.6303,-79.6874,11086
3875,"Grove City,PA",41.1572,-80.0894,11085
3874,"Walden,NY",41.5603,-74.1879,11085
3876,"Lexington Park,MD",38.2543,-76.4415,11082
3877,"Merriam,KS",39.0186,-94.6933,11081
3878,"Westwood,NJ",40.9878,-74.0308,11078
3879,"Lower Burrell,PA",40.5818,-79.7141,11078
3880,"Valley Center,CA",33.233,-117.0157,11077
3881,"Silverton,OR",45.0031,-122.7809,11068
3882,"Wahpeton,ND",46.2722,-96.6118,11067
3883,"Bolivar,MO",37.6057,-93.4174,11067
3884,"Storm Lake,IA",42.6431,-95.1969,11066
3885,"Whitehall,MI",43.4003,-86.3406,11061
3886,"Orange Cove,CA",36.6211,-119.3188,11059
3887,"Lake Grove,NY",40.8586,-73.1168,11056
3888,"Moss Bluff,LA",30.3039,-93.2051,11055
3889,"Grosse Pointe Park,MI",42.3794,-82.9288,11050
3890,"Four Corners,TX",29.6705,-95.6596,11049
3891,"Grand Haven,MI",43.0553,-86.2201,11047
3892,"Two Rivers,WI",44.1564,-87.5824,11041
3893,"Lawrenceburg,TN",35.2497,-87.3325,11035
3894,"Clinton,SC",34.4777,-81.8636,11031
3895,"Dobbs Ferry,NY",41.0127,-73.8698,11027
3896,"Coamo,PR",18.0765,-66.3638,11012
3897,"Suffern,NY",41.1138,-74.1421,11007
3898,"Shiloh,PA",39.9734,-76.792,11007
3899,"Munhall,PA",40.3937,-79.9004,11006
3900,"Lake Morton-Berrydale,WA",47.3325,-122.1032,11001
3901,"Florence,OR",43.9914,-124.1062,11000
3902,"Browns Mills,NJ",39.9737,-74.5689,10998
3903,"Guymon,OK",36.6901,-101.4776,10996
3904,"Pike Creek Valley,DE",39.7296,-75.6993,10989
3905,"Pompton Lakes,NJ",41.0024,-74.2859,10986
3906,"Millsboro,DE",38.593,-75.3118,10985
3907,"Kings Mountain,NC",35.2348,-81.3501,10982
3908,"Sussex,WI",43.1341,-88.2232,10981
3909,"Pearsall,TX",28.8885,-99.0988,10973
3910,"Ocean City,NJ",39.2682,-74.6019,10971
3911,"Largo,MD",38.88,-76.8289,10961
3912,"West Point,UT",41.122,-112.0994,10957
3913,"Gonzales,LA",30.2132,-90.9234,10957
3914,"Liberty Lake,WA",47.6687,-117.1032,10956
3916,"Chalco,NE",41.1817,-96.1353,10952
3915,"Spencer,IA",43.1468,-95.1534,10952
3917,"Saddlebrooke,AZ",32.5385,-110.8582,10945
3918,"Decatur,IN",40.8286,-84.9282,10943
3919,"Heath,OH",40.0241,-82.4412,10942
3920,"New Albany,OH",40.0802,-82.7883,10933
3921,"Vermillion,SD",42.7811,-96.9255,10926
3922,"Manchester,VA",37.4902,-77.5396,10919
3923,"Cusseta,GA",32.347,-84.787,10907
3924,"Walker Mill,MD",38.8754,-76.8862,10904
3925,"Elkins,WV",38.9237,-79.854,10899
3926,"Halfway,MD",39.6163,-77.77,10898
3927,"Soquel,CA",36.9978,-121.9482,10883
3928,"Fort Meade,MD",39.1058,-76.7438,10873
3929,"Montgomery,OH",39.2496,-84.3457,10872
3930,"Lake Monticello,VA",37.921,-78.3295,10862
3931,"Lowes Island,VA",39.0471,-77.3524,10860
3932,"Kearney,MO",39.355,-94.3598,10858
3933,"Bacliff,TX",29.5077,-94.988,10856
3934,"Essex Junction,VT",44.4902,-73.114,10852
3935,"La Riviera,CA",38.5683,-121.3544,10840
3936,"Pleasant View,UT",41.3249,-112.0011,10839
3937,"Wasilla,AK",61.577,-149.466,10838
3938,"Forest,VA",37.3728,-79.2831,10836
3939,"Oak Grove,SC",33.9809,-81.1438,10835
3940,"River Forest,IL",41.895,-87.8194,10816
3941,"Cheval,FL",28.1459,-82.5185,10808
3942,"The Pinery,CO",39.4462,-104.7591,10806
3943,"Panthersville,GA",33.7059,-84.2764,10800
3945,"Mount Kisco,NY",41.2018,-73.7282,10795
3944,"Smithville,MO",39.3921,-94.5748,10795
3946,"Sierra Madre,CA",34.1687,-118.0504,10793
3947,"Totowa,NJ",40.9039,-74.2213,10792
3948,"San Germán,PR",18.0827,-67.046,10781
