,city1,city2,city3,label
1922,"Malakoff,TX","Swedesboro,NJ","Patchogue,NY",1
1923,"Cresco,IA","Salem Lakes,WI","Gibbstown,NJ",1
1924,"Stafford,TX","Aberdeen,SD","East Chicago,IN",0
1925,"Milan,IL","Livingston,MT","Ivins,UT",1
1926,"Anacortes,WA","Brownsburg,IN","Bakersfield,CA",0
1927,"Kermit,TX","Essex Village,CT","Louisville,MS",0
1928,"Innsbrook,VA","Chester,PA","Englewood,OH",1
1929,"Sharonville,OH","Ellsworth,WI","Nashua,NH",1
1930,"Pearisburg,VA","Larch Way,WA","Traverse City,MI",0
1931,"Swanton,OH","Mangum,OK","Rio Grande,NJ",0
1932,"Murraysville,NC","Bremerton,WA","Welsh,LA",0
1933,"Kearny,NJ","Early,TX","Oakleaf Plantation,FL",0
1934,"Willmar,MN","Fraser,MI","Ponce,PR",1
1935,"Ravenswood,WV","Lee's Summit,MO","Williamston,SC",0
1936,"Egg Harbor City,NJ","Schiller Park,IL","Oceano,CA",1
1937,"Gloucester Point,VA","Orange,CA","Spearman,TX",0
1938,"Lowell,MA","Woodbury,MN","Hawaiian Paradise Park,HI",1
1939,"Lemont,IL","Bradenton,FL","North Plymouth,MA",0
1940,"Los Banos,CA","Delaware,OH","Federal Heights,CO",0
1941,"Tamaqua,PA","Linton,IN","Cayucos,CA",1
1942,"Geneva,NY","St. Matthews,KY","Lake City,PA",0
1943,"Wilmington,NC","Leander,TX","Absecon,NJ",0
1944,"Wyoming,OH","Fishers,IN","Johnson,AR",1
1945,"Berkeley,IL","Northport,NY","Cape Coral,FL",1
1946,"Merrimac,VA","Lexington,NC","Union,OH",1
1947,"DeForest,WI","Piedmont,OK","Montgomery,WV",0
1948,"Lake Wissota,WI","North Star,DE","Hobart,WI",0
1949,"East Sandwich,MA","Swartz,LA","Duquesne,PA",0
1950,"Eldorado at Santa Fe,NM","Toa Alta,PR","Hometown,IL",0
1951,"Oakville,MO","Arbutus,MD","Yaphank,NY",1
1952,"Huntley,IL","Urbana,IL","Kansas City,MO",1
1953,"Grain Valley,MO","Millbrook,AL","Waikapu,HI",1
1954,"Palmyra,PA","Helotes,TX","Middletown,NY",0
1955,"Beaverton,OR","Green,OH","Pearl City,HI",1
1956,"Coatesville,PA","Gifford,FL","Jersey Village,TX",1
1957,"Ridgemark,CA","Winnfield,LA","Long Beach,MS",1
1958,"Florence-Graham,CA","Crestwood,IL","Carlyss,LA",0
1959,"Pajaro,CA","Gulf Shores,AL","Suncook,NH",1
1960,"Windermere,FL","Blue Springs,MO","Fountainebleau,FL",0
1961,"Biloxi,MS","Newport,MN","Georgetown,OH",0
1962,"Calabasas,CA","Santa Teresa,NM","Fairbury,IL",1
1963,"West Lake Hills,TX","Spencer,WV","Seaside Heights,NJ",1
1964,"Charleroi,PA","Lexington,MN","West Nyack,NY",0
1965,"Fobes Hill,WA","St. Clair,MI","Des Moines,WA",0
1966,"Sudden Valley,WA","Belle Fourche,SD","Fairwood,MD",1
1967,"Rancho Santa Fe,CA","Oakdale,LA","Secaucus,NJ",1
1968,"Lynwood,IL","Sewaren,NJ","Everett,WA",1
1969,"Oakbrook,KY","Blackfoot,ID","Winona Lake,IN",0
1970,"Pine Level,AL","Jackson,WY","Reno,NV",1
1971,"Port Richey,FL","Kuna,ID","Lehi,UT",0
1972,"Stratmoor,CO","Warsaw,IN","North Merrick,NY",1
1973,"Cayucos,CA","Greenfield,MN","Evergreen,MT",0
1974,"Aquia Harbour,VA","Lawrenceville,GA","Annandale,MN",1
1975,"North Port,FL","Yorkville,NY","Fremont,OH",0
1976,"Sanger,TX","Bonney Lake,WA","La Grange,KY",0
1977,"Selma,CA","Fairview,CA","Suitland,MD",1
1978,"Burlington,VT","Highland Falls,NY","Stevens Point,WI",1
1979,"Graceville,FL","Angels,CA","Carbondale,CO",0
1980,"Byram,MS","Moorpark,CA","Blue Springs,MO",0
1981,"Rossford,OH","Valley Cottage,NY","Lacey,WA",1
1982,"Riverbank,CA","Fairview,NY","Moultrie,GA",0
1983,"Crosby,MN","Coquille,OR","New Bremen,OH",0
1984,"Selma,TX","New Hyde Park,NY","Squaw Valley,CA",0
1985,"Kansas City,MO","Experiment,GA","Ball,LA",0
1986,"Franklin Lakes,NJ","Crestwood,IL","Asbury Park,NJ",0
1987,"Gary,IN","East Hills,NY","Bloomfield,NM",1
1988,"Inwood,WV","Connellsville,PA","Farley,KY",1
1989,"Mountain Home,AR","Yucaipa,CA","Tampa,FL",0
1990,"Mannford,OK","Madison,IL","Wareham Center,MA",1
1991,"Chittenango,NY","Annandale,MN","Silver Spring,MD",0
1992,"Gladstone,MI","Luquillo,PR","Aliquippa,PA",0
1993,"Dumfries,VA","Wilder,KY","Galt,CA",1
1994,"Burnham,IL","Clearlake,CA","Steamboat Springs,CO",0
1995,"Lakewood,NY","Anadarko,OK","Cayce,SC",0
1996,"Harrington Park,NJ","Brambleton,VA","Snyderville,UT",1
1997,"Wrightstown,WI","Stonewall,LA","Medford,OR",1
1998,"Mill Creek East,WA","Zion,IL","Laguna Beach,FL",1
1999,"Allouez,WI","San Tan Valley,AZ","Iowa Colony,TX",0
2000,"Oil City,PA","Mooresville,IN","Mila Doce,TX",1
2001,"Garden City Park,NY","Florence,MS","Blue Mound,TX",1
2002,"Brownsburg,IN","Loxahatchee Groves,FL","Lochearn,MD",0
2003,"Mount Carmel,OH","Manville,NJ","Las Vegas,NM",1
2004,"Keyport,NJ","Corozal,PR","Menominee,MI",0
2005,"Christiana,TN","Le Mars,IA","Manchester,NH",1
2006,"Ho-Ho-Kus,NJ","Whitmore Village,HI","Wolf Point,MT",0
2007,"Lakeport,CA","Emerald Lake Hills,CA","Lexington,KY",1
2008,"Live Oak,FL","Weston,WV","Woodland Park,NJ",1
2009,"Boulder,CO","Arcadia,LA","Succasunna,NJ",1
2010,"Hatillo,PR","Cliffside Park,NJ","Gloverville,SC",0
2011,"Lebanon,OR","Woodlawn,MD","Turpin Hills,OH",0
2012,"Arkadelphia,AR","Grenada,MS","Ithaca,MI",1
2013,"Ormond Beach,FL","Wilkesboro,NC","Anna,TX",1
2014,"Plainview,TX","Cottonwood,AZ","Marion,SC",1
2015,"Florida Ridge,FL","Oakley,CA","Solana Beach,CA",0
2016,"Terrell,TX","Toa Alta,PR","Morganville,NJ",0
2017,"Swannanoa,NC","Fort Wright,KY","Sabetha,KS",1
2018,"Sandy,UT","Penn Wynne,PA","Owasso,OK",0
2019,"Weirton,WV","Jackson,MS","Bella Vista,CA",1
2020,"Clarksdale,MS","Gatesville,TX","Hilo,HI",1
2021,"Tifton,GA","Shelby,OH","Philadelphia,MS",0
2022,"Ironton,OH","Kitty Hawk,NC","Panama City Beach,FL",1
2023,"Rock Island,IL","View Park-Windsor Hills,CA","Moscow,PA",0
2024,"Wisconsin Rapids,WI","Gilman,IL","Arcadia,LA",1
2025,"Snohomish,WA","Coats,NC","Campo,CA",0
2026,"Indian River Estates,FL","Versailles,KY","Darby,PA",1
2027,"Swartzville,PA","Hannibal,MO","Mayodan,NC",0
2028,"Central Point,OR","Davison,MI","Ripon,WI",0
2029,"Bellaire,OH","Huntington,WV","Barberton,WA",1
2030,"Four Corners,MD","Bowling Green,MO","Cleveland Heights,OH",0
2031,"Hackettstown,NJ","Otis Orchards-East Farms,WA","Burnsville,MN",0
2032,"Damascus,OR","Washington,MO","Huntington Station,NY",1
2033,"Wellford,SC","Powdersville,SC","Gresham,OR",1
2034,"McPherson,KS","Chattanooga,TN","Hobart,IN",0
2035,"Marion,IL","Rainsville,AL","Donaldsonville,LA",1
2036,"Kingston,NY","Baldwinsville,NY","Spring Valley,IL",1
2037,"Avon Lake,OH","Cleburne,TX","Valdese,NC",0
2038,"Summit,NJ","Woodlyn,PA","Camarillo,CA",1
2039,"Sparks,TX","East Porterville,CA","Edisto,SC",1
2040,"Berne,IN","Laureles,TX","Lihue,HI",1
2041,"Mora,MN","Garden City,KS","Brodhead,WI",0
2042,"West Pensacola,FL","St. Cloud,MN","Madeira Beach,FL",0
2043,"New Berlin,WI","Fitchburg,WI","Brier,WA",1
2044,"Geneseo,IL","Lake Park,NC","Poteet,TX",1
2045,"Seymour,TN","Rainsville,AL","Ogdensburg,NY",1
2046,"Sugar Grove,IL","Doney Park,AZ","Waynesburg,PA",0
2047,"Montgomery City,MO","Bridge City,LA","Sparta,IL",0
2048,"Chesterfield,MO","Alliance,NE","Duncan,OK",0
2049,"The Village of Indian Hill,OH","North Zanesville,OH","Conley,GA",1
2050,"Trenton,NJ","Lady Lake,FL","Bozeman,MT",1
2051,"England,AR","Elmira,NY","Willow Oak,FL",0
2052,"Halesite,NY","Aberdeen Proving Ground,MD","Williamsburg,KY",1
2053,"Angwin,CA","Stickney,IL","Pine Grove,PA",1
2054,"Shoreline,WA","Fort Lauderdale,FL","Montrose,CO",0
2055,"Pecan Plantation,TX","Grifton,NC","Huntingdon,TN",0
2056,"Ojus,FL","Evanston,IL","Naples Manor,FL",0
2057,"Charlottesville,VA","Makakilo,HI","Oconomowoc,WI",0
2058,"Kapolei,HI","Icard,NC","Haviland,NY",1
2059,"Moorhead,MN","Great Bend,KS","West Columbia,TX",1
2060,"Woodstock,VA","Evendale,OH","Nashville,AR",1
2061,"Baraboo,WI","Hacienda San José,PR","Yulee,FL",0
2062,"West Laurel,MD","Oildale,CA","St. Peter,MN",0
2063,"Tempe,AZ","Lexington,MO","Wildomar,CA",0
2064,"Magnolia,NJ","Folsom,CA","Park Hill,OK",0
2065,"Estero,FL","Canton,MS","Spring Lake,MI",1
2066,"Waukesha,WI","Algonquin,IL","Sabana Seca,PR",1
2067,"Chatfield,MN","Canton,TX","Centreville,IL",0
2068,"Crystal City,TX","Burnsville,MN","Marlin,TX",0
2069,"Lake Barrington,IL","Lincoln,AL","Delphos,OH",0
2070,"Pomona,NJ","Rock Rapids,IA","Coolidge,AZ",1
2071,"La Crescenta-Montrose,CA","Oildale,CA","Berwyn,PA",1
2072,"Forestdale,MA","Clifton,NJ","Oakmont,PA",1
2073,"Ingalls Park,IL","Marshfield,MO","Quincy,IL",0
2074,"Mount Ephraim,NJ","Wailua,HI","Port Jefferson,NY",0
2075,"Webster Groves,MO","Crockett,CA","Northwest Harbor,NY",0
2076,"Enterprise,NV","Stilwell,OK","Benton Heights,MI",1
2077,"Golden Grove,SC","Luverne,MN","Elk Ridge,UT",1
2078,"Pea Ridge,WV","Bristol,CT","Cut Off,LA",1
2079,"Grants Pass,OR","Tempe,AZ","Mannford,OK",1
2080,"Pinole,CA","Kingsland,TX","Centerville,OH",1
2081,"Grayslake,IL","Ottawa Hills,OH","Palm Springs,FL",1
2082,"Idabel,OK","Brittany Farms-The Highlands,PA","Aldine,TX",0
2083,"Alexandria,VA","Renton,WA","Huntsville,AR",0
2084,"Covington,IN","Ewa Beach,HI","Mather,CA",0
2085,"Van Buren,AR","Wilkesboro,NC","West Des Moines,IA",0
2086,"Los Lunas,NM","Donalsonville,GA","Conneaut,OH",1
2087,"Laramie,WY","Rincon Valley,AZ","Winter Gardens,CA",1
2088,"Beloit,WI","Blue Springs,MO","Woodcreek,TX",1
2089,"Saranac Lake,NY","Marion,AR","Crossett,AR",1
2090,"Queens,NY","Grand Point,LA","Gresham Park,GA",0
2091,"Delafield,WI","Skyline View,PA","Burnham,IL",0
2092,"Tehachapi,CA","Gibsonton,FL","Hugo,MN",0
2093,"Moores Mill,AL","Pajaro,CA","Moose Lake,MN",0
2094,"Lonoke,AR","Rock Rapids,IA","Keene,TX",0
2095,"Tuskegee,AL","Sudden Valley,WA","Kenner,LA",0
2096,"Huntertown,IN","South Rosemary,NC","Springfield,KY",0
2097,"Sidney,NE","Port Neches,TX","Watertown,NY",1
2098,"Fergus Falls,MN","Rural Hall,NC","Lauderdale Lakes,FL",1
2099,"Stanley,ND","Center Line,MI","District Heights,MD",1
2100,"Point Pleasant Beach,NJ","Lawson,MO","Los Altos Hills,CA",1
2101,"Otis Orchards-East Farms,WA","Hollister,MO","Primera,TX",1
2102,"Frankfort,IL","Beckley,WV","West New York,NJ",1
2103,"Beach Haven West,NJ","New Martinsville,WV","Helena,MT",1
2104,"Rayne,LA","Webster Groves,MO","Caldwell,ID",1
2105,"San Ramon,CA","Aubrey,TX","Bunk Foss,WA",0
2106,"North Bay Shore,NY","Tallulah,LA","Santa Ana,CA",1
2107,"Elizabethtown,PA","Stone Park,IL","Superior,AZ",1
2108,"Rochester,NY","Kenmar,PA","Rural Hill,TN",1
2109,"Bellmawr,NJ","Poplar,MT","Whitfield,PA",0
2110,"Warden,WA","Liberty Hill,TX","Shawano,WI",0
2111,"Bayonne,NJ","Williams Bay,WI","Manila,AR",1
2112,"Granbury,TX","Lake Grove,NY","Moundville,AL",0
2113,"Naugatuck,CT","Sealy,TX","Jackson,LA",0
2114,"Jesup,GA","Mills,WY","Davenport,IA",0
2115,"De Queen,AR","Princeton,WV","Eminence,KY",0
2116,"Summerville,SC","Fortuna Foothills,AZ","Oswego,NY",0
2117,"Mount Orab,OH","North Scituate,MA","Hidden Meadows,CA",1
2118,"Watkinsville,GA","Rock Island,IL","Portola Valley,CA",1
2119,"Platteville,WI","Star,ID","Gray,GA",0
2120,"Black Mountain,NC","Wadsworth,IL","Plattsburgh,NY",1
2121,"Red Springs,NC","Green Hill,TN","Niantic,CT",1
2122,"Slaughterville,OK","Upper Arlington,OH","Geneva,IL",0
2123,"East Honolulu,HI","Brevard,NC","Trevose,PA",1
2124,"Fairview,OR","Rancho Mirage,CA","La Grange,IL",1
2125,"Piney,AR","Haslett,MI","Coventry Lake,CT",1
2126,"Tahoka,TX","Rome,NY","Pecan Grove,TX",0
2127,"Mankato,MN","Westworth Village,TX","Prairie Grove,AR",0
2128,"Madisonville,TX","Rineyville,KY","Santa Rosa,NM",0
2129,"Port Townsend,WA","Fruit Cove,FL","Lake Park,NC",0
2130,"Mountainside,NJ","Suisun City,CA","West Peoria,IL",0
2131,"Fort Dix,NJ","Hutchinson,MN","Naval Academy,MD",0
2132,"Catoosa,OK","Birdsboro,PA","Arkansas City,KS",0
2133,"Claryville,KY","Vista,CA","Clifton,NJ",0
2134,"Gardner,KS","Madera Acres,CA","Camp Swift,TX",0
2135,"Cartersville,GA","Port Angeles East,WA","Amityville,NY",0
2136,"Russellville,AL","Red Oaks Mill,NY","Willoughby Hills,OH",0
2137,"Olean,NY","Benicia,CA","Dunbar,WV",0
2138,"Springdale,MD","Braselton,GA","Coamo,PR",1
2139,"Glen Ellyn,IL","Bossier City,LA","Kenova,WV",0
2140,"Plattsmouth,NE","Dell Rapids,SD","Campbellsville,KY",1
2141,"Paramus,NJ","Greeneville,TN","Magalia,CA",1
2142,"Leavenworth,WA","Elfers,FL","Forrest City,AR",0
2143,"Panthersville,GA","Shingle Springs,CA","Bethlehem,NC",0
2144,"Eustis,FL","Bonifay,FL","Hanford,CA",1
2145,"Galena,IL","Aztec,NM","Wellington,FL",1
2146,"Maryville,MO","Jasper,FL","Roslyn Heights,NY",1
2147,"Airmont,NY","Homeland Park,SC","Versailles,MO",1
2148,"Waimanalo Beach,HI","Gonzalez,FL","New York,NY",1
2149,"Tobaccoville,NC","Level Park-Oak Park,MI","Rusk,TX",1
2150,"Four Corners,OR","Sartell,MN","Santa Fe,TX",1
2151,"Yucca Valley,CA","Warr Acres,OK","Barstow,CA",0
2152,"Kiel,WI","Rochester Hills,MI","La Presa,CA",1
2153,"Highlands,TX","Hialeah Gardens,FL","Smith Mills,MA",1
2154,"Tara Hills,CA","Brooks,KY","Metter,GA",1
2155,"Breckenridge,TX","Alexandria,MN","Demarest,NJ",1
2156,"Prairie Heights,WA","Piqua,OH","Two Harbors,MN",0
2157,"Eagle Point,OR","High Springs,FL","Arkansas City,KS",0
2158,"Schererville,IN","El Cerro Mission,NM","Denison,IA",0
2159,"Belton,MO","Westchase,FL","Raytown,MO",0
2160,"Fenton,MO","Winter Gardens,CA","University at Buffalo,NY",0
2161,"Icard,NC","Belton,SC","Hallandale Beach,FL",1
2162,"Mount Carmel,IL","Monmouth,OR","Sonterra,TX",0
2163,"Miamisburg,OH","Gloucester,MA","Lodi,WI",0
2164,"Orlando,FL","Rathdrum,ID","Sewanee,TN",0
2165,"Glendale,MO","Elkton,MD","Platteville,WI",0
2166,"San Diego Country Estates,CA","Killeen,TX","Yakima,WA",0
2167,"St. Louis,MO","Hillsboro,IL","Shepherd,TX",1
2168,"Livingston,CA","Bridgeville,PA","Zionsville,IN",0
2169,"Columbus,KS","Bayamón,PR","Lake Erie Beach,NY",0
2170,"Emporia,KS","Roebuck,SC","St. Gabriel,LA",0
2171,"Lake Mohegan,NY","Piney Green,NC","Idabel,OK",1
2172,"South Huntington,NY","Larose,LA","Traverse City,MI",0
2173,"College Park,MD","North Adams,MA","Wailuku,HI",1
2174,"Rockcreek,OR","Caruthers,CA","Palatka,FL",1
2175,"Attleboro,MA","Hillsboro,MO","Woodlawn Beach,FL",1
2176,"Corona,CA","Weymouth,MA","East Palestine,OH",0
2177,"Minneapolis,MN","Newton,KS","Virginia Gardens,FL",1
2178,"Myrtletown,CA","Elyria,OH","Holtville,CA",0
2179,"Mystic,CT","Edgecliff Village,TX","Oakland Park,FL",0
2180,"Guilford Center,CT","West Frankfort,IL","Hyrum,UT",1
2181,"Country Squire Lakes,IN","Hailey,ID","St. Augustine Beach,FL",0
2182,"Spruce Pine,NC","South Nyack,NY","Dublin,VA",0
2183,"El Jebel,CO","Lexington,NE","Hanamaulu,HI",1
2184,"Lapeer,MI","Delhi,CA","Claryville,KY",0
2185,"Elberton,GA","Ponce,PR","New Carlisle,IN",0
2186,"Morganfield,KY","South Houston,TX","Lake Lorraine,FL",0
2187,"Pimmit Hills,VA","Livonia,LA","Eastman,GA",0
2188,"Indian River Estates,FL","Port Jefferson,NY","Cypress Gardens,FL",0
2189,"Spencerport,NY","Allen Park,MI","Newberg,OR",1
2190,"Saluda,SC","Maywood,IL","Logan,WV",0
2191,"Wiggins,MS","Rossford,OH","Washington Park,IL",0
2192,"Sharpsburg,PA","Menifee,CA","Sawgrass,FL",0
2193,"Ukiah,CA","Dallas,GA","Dorneyville,PA",1
2194,"Loxahatchee Groves,FL","Russell,KS","Colorado Springs,CO",1
2195,"Lee Acres,NM","Selmer,TN","Pea Ridge,WV",1
2196,"Marvin,NC","McDonald,OH","Palermo,CA",1
2197,"Sandusky,OH","Bowie,TX","Toronto,OH",0
2198,"Asbury Park,NJ","Marysville,CA","Magnolia,AR",0
2199,"Somerset,NJ","Short Hills,NJ","St. Clair,MO",1
2200,"Jamestown,CA","Clearbrook Park,NJ","Charlottesville,VA",0
2201,"St. John,MO","Hewitt,TX","Ripley,MS",0
2202,"Holts Summit,MO","Fresno,CA","Urbana,MD",0
2203,"Duncanville,TX","East Rockaway,NY","Monroeville,AL",0
2204,"White Salmon,WA","Mukilteo,WA","East Highland Park,VA",1
2205,"Bulverde,TX","Elmira,NY","Miami Springs,FL",0
2206,"Clintonville,WI","Latimer,MS","Commerce,CA",1
2207,"Onawa,IA","Marion,AR","Hearne,TX",1
2208,"Tillmans Corner,AL","Mission Hills,KS","Onawa,IA",1
2209,"Greencastle,PA","Oak Ridge North,TX","Itasca,IL",0
2210,"Lewistown,MT","Bayport,NY","West Allis,WI",0
2211,"South Williamsport,PA","Rainbow City,AL","North Plymouth,MA",0
2212,"North Branch,MN","Joshua Tree,CA","Somerset,PA",0
2213,"Tichigan,WI","Marion,IA","El Sobrante,CA",1
2214,"Marco Island,FL","Riverbank,CA","Carlyss,LA",0
2215,"Murfreesboro,NC","St. Henry,OH","Dormont,PA",0
2216,"Kingstowne,VA","Wellsville,UT","Mason City,IA",0
2217,"Elmont,NY","Joliet,IL","Artondale,WA",1
2218,"Middletown,KY","Carlisle,OH","Butler Beach,FL",1
2219,"Jackson,MN","Atlanta,TX","Ranchettes,WY",0
2220,"Stansbury Park,UT","Sterling Heights,MI","Burke,VA",1
2221,"Waikapu,HI","Mukwonago,WI","Palmhurst,TX",0
2222,"Emigsville,PA","Edgerton,WI","Woodfin,NC",0
2223,"Plumsteadville,PA","Rosemont,IL","Cross Mountain,TX",1
2224,"Sudley,VA","Alpine,UT","Port Barre,LA",0
2225,"Fort Myers Beach,FL","Caldwell,TX","University Park,FL",0
2226,"Lock Haven,PA","Kenilworth,NJ","Savage,MN",1
2227,"Little Rock,AR","Hialeah Gardens,FL","Litchfield Park,AZ",1
2228,"Jackson,AL","Zellwood,FL","Buies Creek,NC",1
2229,"Hopkins,MN","Wapato,WA","Santa Maria,CA",1
2230,"Lockport,NY","Exton,PA","Chula Vista,CA",1
2231,"Pinckneyville,IL","Totowa,NJ","Raymore,MO",0
2232,"Hemlock Farms,PA","Oakdale,MN","Edgewater,MD",0
2233,"Scottsdale,AZ","Santa Clarita,CA","Venetian Village,IL",1
2234,"Esparto,CA","Holly Springs,NC","Oakley,CA",0
2235,"Big Sky,MT","Brookings,OR","Safford,AZ",1
2236,"Dentsville,SC","Rothsville,PA","Glen Raven,NC",0
2237,"Hatillo,PR","Morehead,KY","Elkton,VA",0
2238,"San Leandro,CA","Laureldale,PA","Lakewood,OH",0
2239,"Queens,NY","Bowling Green,OH","Gowanda,NY",0
2240,"Beulah,ND","Columbia,PA","Grand Mound,WA",0
2241,"Greenville,MS","Butler,IN","Salem,OR",1
2242,"New Hampton,IA","Bunnell,FL","Northampton,PA",0
2243,"Oakton,VA","Glen Rose,TX","Litchfield Park,AZ",1
2244,"Signal Mountain,TN","Hitchcock,TX","Hanover Park,IL",0
2245,"Salem,OR","District Heights,MD","River Grove,IL",0
2246,"Eatontown,NJ","Northlake,IL","Oil City,PA",0
2247,"Lake Katrine,NY","Central,LA","Forest,VA",0
2248,"Livonia,LA","Fayetteville,NY","Springdale,SC",0
2249,"Marina,CA","Lajas,PR","Harrogate,TN",0
2250,"Archbald,PA","Crofton,MD","Hanahan,SC",1
2251,"Garrettsville,OH","Jacksonville,TX","Chester,IL",0
2252,"Glenville,CT","Tacoma,WA","Westfield,NJ",0
2253,"Milford city ,CT","Wytheville,VA","Santa Maria,CA",1
2254,"Salt Lake City,UT","Hermiston,OR","West Glens Falls,NY",1
2255,"Covington,GA","Shannon Hills,AR","Hawaiian Beaches,HI",1
2256,"Millstadt,IL","Hurst,TX","Lindsay,CA",1
2257,"Pendleton,IN","Enochville,NC","Port Orange,FL",1
2258,"Fairchild AFB,WA","Calexico,CA","Waldport,OR",0
2259,"River Bend,NC","Alliance,NE","Rocky River,OH",0
2260,"Miles City,MT","Viola,NY","Chain Lake,WA",0
2261,"Bridgewater,MA","Louisville,MS","Cidra,PR",1
2262,"Fair Plain,MI","Woodstock,AL","Sun City Center,FL",1
2263,"Pleasant Hill,IA","Gilbert,AZ","Leesville,LA",0
2264,"Richwood,NJ","Comstock Park,MI","Brookridge,FL",1
2265,"McKenzie,TN","Susquehanna Depot,PA","Parker,FL",0
2266,"Worland,WY","Milledgeville,GA","South River,NJ",1
2267,"Amesbury,MA","Columbus,IN","Lindenhurst,NY",0
2268,"Houghton,MI","Long Branch,NJ","Tell City,IN",0
2269,"Kasson,MN","Crescent City,CA","Pascagoula,MS",0
2270,"Millersburg,OH","Coal City,IL","Maine,WI",1
2271,"Tyrone,GA","Roxboro,NC","Plymouth,PA",1
2272,"East Lake,FL","Village of Four Seasons,MO","Fairview,OK",1
2273,"Centerville,PA","Grover Beach,CA","Maywood,NJ",0
2274,"Hinsdale,IL","Greenacres,CA","Tontitown,AR",0
2275,"Oconto,WI","Danville,PA","Bandon,OR",1
2276,"Freeport,NY","West Point,UT","Pekin,IL",0
2277,"Hopkins,MN","Swartz Creek,MI","Westmere,NY",1
2278,"Odenville,AL","Berkeley,CA","Clarksville,TN",0
2279,"Westgate,FL","Flemingsburg,KY","Pass Christian,MS",0
2280,"Crosby,TX","Elizabethtown,PA","Martins Ferry,OH",0
2281,"Meadow Oaks,FL","Atherton,CA","Lutherville,MD",0
2282,"Brookdale,SC","Marathon,FL","Osprey,FL",0
2283,"Reedley,CA","Lake of the Woods,AZ","Windy Hills,KY",1
2284,"Franklin Farm,VA","Hammond,LA","Ponderosa Park,CO",1
2285,"South Venice,FL","Marked Tree,AR","Artondale,WA",1
2286,"Maltby,WA","Riverview,MI","Jackson,OH",1
2287,"Hidalgo,TX","Laguna Beach,CA","Four Corners,OR",1
2288,"Jackson,WY","Castle Pines,CO","Mason,MI",1
2289,"Xenia,OH","Sterling,CO","Brentwood,CA",1
2290,"Heflin,AL","Coquí,PR","Henderson,TX",0
2291,"Lloyd Harbor,NY","Monroe,WA","Palatka,FL",0
2292,"Tontitown,AR","Duncan,SC","Garden City South,NY",1
2293,"Farmington,NM","Larksville,PA","Morrilton,AR",0
2294,"Sunnyside,CA","Lake City,PA","Damascus,MD",1
2295,"Portsmouth,OH","New Haven,IN","Oakland,TN",1
2296,"Middletown,DE","Middle River,MD","Breckenridge Hills,MO",1
2297,"Abilene,TX","Stafford Courthouse,VA","Fort Meade,FL",0
2298,"De Queen,AR","Fairwood,MD","Bessemer,AL",0
2299,"Sonora,TX","Yorkville,WI","Dyer,TN",0
2300,"Fairfax,IA","West Fork,AR","Beattystown,NJ",1
2301,"South Hutchinson,KS","Monument Beach,MA","La Grange,KY",0
2302,"Jordan,MN","Brooks,KY","Garden City,SC",1
2303,"Irmo,SC","West Laurel,MD","Bastrop,TX",1
2304,"Pistakee Highlands,IL","Wood Dale,IL","Linton Hall,VA",1
2305,"Rendon,TX","Refugio,TX","Poway,CA",1
2306,"Russell Springs,KY","Blythe,CA","Athens,TX",0
2307,"Mauston,WI","Apache Junction,AZ","La Center,WA",1
2308,"Somerdale,NJ","Murphy,TX","North Fort Myers,FL",0
2309,"Castro Valley,CA","Plain City,UT","Council Bluffs,IA",1
2310,"Bethel Park,PA","Arcadia,LA","Taylorville,IL",0
2311,"Michigan Center,MI","Floresville,TX","Nevada,MO",0
2312,"West Point,NE","Otsego,MI","Mullins,SC",1
2313,"Wichita,KS","Sumner,IL","Jacksonville,FL",1
2314,"Joshua Tree,CA","North Plymouth,MA","Turnersville,NJ",0
2315,"Pilot Point,TX","Tyrone,GA","Mather,CA",1
2316,"Cheboygan,MI","Meadowdale,WA","Oliver,PA",0
2317,"Hot Springs Village,AR","Berkley,CO","Phoenix,AZ",1
2318,"Claremont,CA","North Branch,MN","Battlefield,MO",0
2319,"Ann Arbor,MI","Red Bluff,CA","Ripley,TN",0
2320,"Cayey,PR","Lihue,HI","Country Squire Lakes,IN",0
2321,"New Baltimore,VA","Cedar Rapids,IA","Anderson,IN",0
2322,"Cokato,MN","North Druid Hills,GA","Watford City,ND",0
2323,"Manorville,NY","Crestwood,MO","Sonterra,TX",1
2324,"Laurel,MT","Willow Springs,IL","Eutaw,AL",1
2325,"Poughkeepsie,NY","Thatcher,AZ","Mineola,NY",0
2326,"Newport,KY","New Martinsville,WV","Parkesburg,PA",1
2327,"Eaton Rapids,MI","Fontana,CA","Marina,CA",1
2328,"Kentfield,CA","Sulphur,LA","Marion,IN",1
2329,"Columbus,MN","Trucksville,PA","New Bedford,MA",1
2330,"Aurora,CO","Cairo,GA","Savage,MD",1
